id,title,creator,description,year,timespan,language,type,concepts,place,place_lat,place_lon,country,collection,thumbnail,link,rights,iiif_manifest,creators,date_begin,date_end,place_label,text,cluster
/499/https___hispana_mcu_es_lod_oai_larramendi_es_5413_ent0,La triste y dolorosa muerte de la princesa nuestra señora [Texto impreso],['https://hispana.mcu.es/lod/oai:larramendi.es:5413#ent3'],Sign.: a,1545,['Unknown Timespan'],['es'],TEXT,"María , Infanta de Portugal, consorte de Felipe II, rey de España, 1527-1545-Poesías Muerte-Aspectos sociales-España-Historia Libro Música popular Canciones españolas Muerte Canciones españolas-S. XVI Música popular-España Buch Kirja Книга Livro Книга Knyga Knjiga Grāmata Livre Könyv Kniha Knjiga Leabhar Llibre Bok Βιβλίο Ktieb Book Libro Raamat Kniha Liburu Książka Bog Carte Boek","{'de': ['Spanien'], 'ru': ['Испания'], 'fi': ['Espanja'], 'pt': ['Espanha'], 'bg': ['Испания'], 'lt': ['Ispanija'], 'lv': ['Spānija'], 'hr': ['Španjolska'], 'fr': ['Espagne'], 'hu': ['Spanyolország'], 'sk': ['Španielsko'], 'sl': ['Španija'], 'ga': ['An Spáinn'], 'ca': ['Espanya'], 'sv': ['Spanien'], 'el': ['Ισπανία'], 'mt': ['Spanja'], 'en': ['Spain'], 'it': ['Spagna'], 'es': ['España', 'España'], 'et': ['Hispaania'], 'eu': ['Espainia'], 'cs': ['Španělsko'], 'pl': ['Hiszpania'], 'ro': ['Spania'], 'da': ['Spanien'], 'nl': ['Spanje']}",40.2,-3.5,Spain,499_Hispana_Bibliotecas_Virtuales_FH,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.larramendi.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10113920&type=TEXT,http://www.larramendi.es/es/consulta/registro.do?id=5413,http://creativecommons.org/licenses/by-sa/4.0/,https://iiif.europeana.eu/presentation/499/https___hispana_mcu_es_lod_oai_larramendi_es_5413_ent0/manifest,"['Valcazar, Antonio de', 'María , Infanta de Portugal, consorte de Felipe II, rey de España, 1527-1545']",1501-01-01,1600-12-31,Spain,"María , Infanta de Portugal, consorte de Felipe II, rey de España, 1527-1545-Poesías Muerte-Aspectos sociales-España-Historia Libro Música popular Canciones españolas Muerte Canciones españolas-S. XVI Música popular-España Buch Kirja Книга Livro Книга Knyga Knjiga Grāmata Livre Könyv Kniha Knjiga Leabhar Llibre Bok Βιβλίο Ktieb Book Libro Raamat Kniha Liburu Książka Bog Carte Boek La triste y dolorosa muerte de la princesa nuestra señora [Texto impreso] Sign.: a",4
/2059209/data_sounds_ark__81055_vdc_100052141780_0x000001,"Johann Sebastian Bach (1685-1750): Das Wohltemperierte Clavier, book 2. BL Add MS 35021",['Unknown Creator'],"Johann Sebastian Bach (1685-1750): Das Wohltemperierte Clavier, book 2.",Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100052141782.0x000001%2Ffull%2F2048%2C1582%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100052141780.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100052141780.0x000001,['Unknown Creator'],1739,1742,United Kingdom,"Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript Johann Sebastian Bach (1685-1750): Das Wohltemperierte Clavier, book 2. BL Add MS 35021 Johann Sebastian Bach (1685-1750): Das Wohltemperierte Clavier, book 2.",5
/2059209/data_sounds_ark__81055_vdc_100054718159_0x000001,My Ladye Nevells Booke BL MS Mus. 1591,['Unknown Creator'],My Ladye Nevells Booke,Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100054718161.0x000012%2Ffull%2F2048%2C1536%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100054718159.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100054718159.0x000001,['Unknown Creator'],1591,1591,United Kingdom,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript My Ladye Nevells Booke BL MS Mus. 1591 My Ladye Nevells Booke,5
/2059209/data_sounds_ark__81055_vdc_100054736919_0x000001,"Tenor and treble parts and incidental music for a collection of compositions, by various composers. BL Add MS 22597",['Unknown Creator'],"Tenor and treble parts and incidental music for a collection of compositions, by various composers.",Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100054736921.0x000007%2Ffull%2F2048%2C1930%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100054736919.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100054736919.0x000001,['Unknown Creator'],1500,1699,United Kingdom,"Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript Tenor and treble parts and incidental music for a collection of compositions, by various composers. BL Add MS 22597 Tenor and treble parts and incidental music for a collection of compositions, by various composers.",5
/2059209/data_sounds_ark__81055_vdc_100054738715_0x000001,The Mulliner Book: a collection of music for the virginals BL Add MS 30513,['Unknown Creator'],The Mulliner Book: a collection of music for the virginals,Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100054738717.0x000007%2Ffull%2F2048%2C1608%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100054738715.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100054738715.0x000001,['Unknown Creator'],1545,1570,United Kingdom,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript The Mulliner Book: a collection of music for the virginals BL Add MS 30513 The Mulliner Book: a collection of music for the virginals,5
/2059209/data_sounds_ark__81055_vdc_100054740727_0x000001,The Wode Psalter or St Andrews Psalter: contra-tenor part-book containing musical settings of metrical psalms from the 1564 Scottish Psalm Book and other music BL Add MS 33933,['Unknown Creator'],The Wode Psalter or St Andrews Psalter: contra-tenor part-book containing musical settings of metrical psalms from the 1564 Scottish Psalm Book and other music,Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100054740729.0x000005%2Ffull%2F1538%2C2048%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100054740727.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100054740727.0x000001,['Unknown Creator'],1559,1630,United Kingdom,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript The Wode Psalter or St Andrews Psalter: contra-tenor part-book containing musical settings of metrical psalms from the 1564 Scottish Psalm Book and other music BL Add MS 33933 The Wode Psalter or St Andrews Psalter: contra-tenor part-book containing musical settings of metrical psalms from the 1564 Scottish Psalm Book and other music,5
/2059209/data_sounds_ark__81055_vdc_100054741831_0x000001,"The Baldwin Collection of Motets, etc.: circa 1600, unless otherwise dated. BL R.M.24.d.2",['Unknown Creator'],"The Baldwin Collection of Motets, etc.: circa 1600, unless otherwise dated.",Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100054741833.0x000015%2Ffull%2F1462%2C2048%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100054741831.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100054741831.0x000001,['Unknown Creator'],1590,1606,United Kingdom,"Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript The Baldwin Collection of Motets, etc.: circa 1600, unless otherwise dated. BL R.M.24.d.2 The Baldwin Collection of Motets, etc.: circa 1600, unless otherwise dated.",5
/2059209/data_sounds_ark__81055_vdc_100054742730_0x000001,"Chansons, in French, set to music for several, but in most cases three voices, in parts. BL Royal MS 20 A XVI",['Unknown Creator'],"Chansons, in French, set to music for several, but in most cases three voices, in parts.",Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100054742732.0x000015%2Ffull%2F1494%2C2048%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100054742730.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100054742730.0x000001,['Unknown Creator'],1500,1540,United Kingdom,"Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript Chansons, in French, set to music for several, but in most cases three voices, in parts. BL Royal MS 20 A XVI Chansons, in French, set to music for several, but in most cases three voices, in parts.",5
/2059209/data_sounds_ark__81055_vdc_100056056549_0x000001,"Goscelin of Saint-Bertin, Vita Sancte Mildrethae BL Harley MS 3908",['Unknown Creator'],"Goscelin of Saint-Bertin, Vita Sancte Mildrethae; Lessons on the Gospel of St Luke; Mass and Office for the feast of St. Mildreth; Historia de Sancta Mildretha in music; Textus translationis Mildrethe; John of Bridlington, Prophetia; Prophecies of…[etc.]",Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100056056551.0x000011%2Ffull%2F1638%2C2048%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100056056549.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100056056549.0x000001,['Unknown Creator'],1100,1399,United Kingdom,"Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript Goscelin of Saint-Bertin, Vita Sancte Mildrethae BL Harley MS 3908 Goscelin of Saint-Bertin, Vita Sancte Mildrethae; Lessons on the Gospel of St Luke; Mass and Office for the feast of St. Mildreth; Historia de Sancta Mildretha in music; Textus translationis Mildrethe; John of Bridlington, Prophetia; Prophecies of…[etc.]",5
/2059209/data_sounds_ark__81055_vdc_100056057696_0x000001,"Boethius, De institutione musica (imperfect) BL Harley MS 5237",['Unknown Creator'],"Boethius, De institutione musica (imperfect)",Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100056057699.0x000013%2Ffull%2F1524%2C2048%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100056057696.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100056057696.0x000001,['Unknown Creator'],1175,1199,United Kingdom,"Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript Boethius, De institutione musica (imperfect) BL Harley MS 5237 Boethius, De institutione musica (imperfect)",5
/2059209/data_sounds_ark__81055_vdc_100058105058_0x000001,Fragment of a Missal BL Royal MS 4 A XIV,['Unknown Creator'],Fragment of a Missal; collection of St Jerome's and Pseudo-Jerome's works on music and a homily of Origen; fragment of Felix's Vita Guthlaci,Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100058105060.0x000013%2Ffull%2F1404%2C2048%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100058105058.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100058105058.0x000001,['Unknown Creator'],790,960,United Kingdom,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript Fragment of a Missal BL Royal MS 4 A XIV Fragment of a Missal; collection of St Jerome's and Pseudo-Jerome's works on music and a homily of Origen; fragment of Felix's Vita Guthlaci,5
/2059209/data_sounds_ark__81055_vdc_100059002407_0x000001,"Dance and other music in lute notation, composed by Silvio Leopold Weis and Sigismund Weis, of Prague, in 1717-1724 BL Add MS 30387",['Unknown Creator'],"Dance and other music in lute notation, composed by Silvio Leopold Weis and Sigismund Weis, of Prague, in 1717-1724",Unknown Year,['Unknown Timespan'],['en'],TEXT,Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript,{},,,United Kingdom,2059209_Ag_EU_eSOUNDS_1018_BL,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbl.digirati.io%2Fimages%2Fark%3A%2F81055%2Fvdc_100059002409.0x000007%2Ffull%2F2048%2C1750%2F0%2Fdefault.jpg&type=TEXT,https://iiif.bl.uk/uv/#?manifest=https://bl.digirati.io/iiif/ark:/81055/vdc_100059002407.0x000001,http://creativecommons.org/publicdomain/mark/1.0/,https://bl.digirati.io/iiif/ark:/81055/vdc_100059002407.0x000001,['Unknown Creator'],1717,1724,United Kingdom,"Manuskript Рукопись Käsikirjoitus Manuscrito Ръкопис Rankraštis Rokraksts Rukopis Manuscrit Kézirat Rukopis Rokopis Lámhscríbhinn Manuscrit Handskrift Χειρόγραφο Manuscript Manoscritto Manuscrito Käsikiri Eskuizkribu Rukopis Rękopis Håndskrift Manuscris Manuscript Dance and other music in lute notation, composed by Silvio Leopold Weis and Sigismund Weis, of Prague, in 1717-1724 BL Add MS 30387 Dance and other music in lute notation, composed by Silvio Leopold Weis and Sigismund Weis, of Prague, in 1717-1724",5
